idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
40,08/07/1983,Bahia,7977.43,Ensino Superior,3,Casado,Comércio
37,05/10/1986,Minas Gerais,7786.6,Ensino Superior,0,Casado,Indústria
24,28/01/2000,Pará,5029.61,Ensino Médio,0,Solteiro,Educação
23,07/01/2001,Amapá,4703.87,Ensino Médio,0,Casado,Comércio
22,02/01/2002,Goiás,4678.95,Ensino Médio,1,Casado,Tecnologia
25,16/05/1998,Pará,3474.45,Ensino Médio,1,Solteiro,Saúde
26,18/09/1997,Amazonas,3633.6,Ensino Fundamental,1,Solteiro,Educação
49,06/09/1974,Mato Grosso do Sul,12586.92,Ensino Médio,1,Solteiro,Tecnologia
51,30/05/1972,Sergipe,12353.17,Ensino Superior,0,Solteiro,Tecnologia
53,14/08/1970,Distrito Federal,13980.03,Pós-graduação,0,Casado,Indústria
59,03/03/1965,Rio Grande do Sul,6878.5,Ensino Médio,1,Casado,Saúde
45,17/04/1978,Ceará,8951.94,Ensino Médio,0,Casado,Indústria
30,15/06/1993,Pernambuco,4921.91,Ensino Médio,0,Casado,Comércio
27,23/08/1996,Amapá,7463.17,Ensino Médio,2,Casado,Tecnologia
26,17/10/1997,Paraná,6932.14,Ensino Superior,0,Solteiro,Indústria
50,02/02/1974,Minas Gerais,4758.29,Ensino Médio,0,Casado,Comércio
20,13/04/2003,Ceará,4132.04,Ensino Médio,0,Casado,Tecnologia
22,25/05/2001,Ceará,3950.06,Ensino Médio,1,Casado,Saúde
38,20/02/1986,Ceará,4568.19,Ensino Médio,1,Casado,Educação
30,01/03/1994,Acre,5598.02,Ensino Médio,1,Solteiro,Educação
48,12/06/1975,Santa Catarina,6767.41,Ensino Médio,0,Casado,Saúde
58,24/11/1965,Paraíba,12312.41,Ensino Médio,0,Casado,Saúde
38,10/08/1985,Mato Grosso,3663.5,Ensino Médio,2,Solteiro,Comércio
25,30/10/1998,Roraima,1883.3,Ensino Fundamental,1,Casado,Indústria
79,09/10/1944,Mato Grosso,10051.35,Ensino Superior,1,Casado,Tecnologia
31,02/11/1992,Pará,3687.49,Ensino Médio,0,Solteiro,Saúde
27,17/10/1996,Bahia,5538.87,Ensino Médio,1,Casado,Comércio
28,25/01/1996,Tocantins,5660.31,Ensino Médio,0,Casado,Educação
57,18/01/1967,Paraíba,3877.52,Ensino Médio,0,Casado,Educação
29,30/04/1994,Espírito Santo,6838.27,Ensino Médio,2,Casado,Indústria
39,07/04/1985,Santa Catarina,12409.53,Ensino Superior,1,Solteiro,Tecnologia
42,03/08/1981,Rondônia,10869.35,Ensino Médio,1,Casado,Tecnologia
39,16/05/1984,Rio Grande do Sul,3234.72,Ensino Médio,0,Solteiro,Educação
57,14/10/1966,Amazonas,21827.77,Pós-graduação,4,Divorciado,Indústria
59,24/06/1964,Ceará,8267.44,Ensino Médio,1,Casado,Comércio
24,24/02/2000,Sergipe,10746.23,Ensino Superior,0,Casado,Indústria
49,24/06/1974,Amazonas,8645.91,Ensino Médio,1,Casado,Tecnologia
44,14/08/1979,Minas Gerais,15542.05,Pós-graduação,1,Viúvo,Tecnologia
43,09/06/1980,Amazonas,9241.92,Ensino Médio,2,Solteiro,Tecnologia
45,25/09/1978,Rio Grande do Norte,6594.05,Ensino Médio,1,Casado,Educação
62,20/05/1961,Mato Grosso,8522.82,Ensino Médio,0,Casado,Educação
43,11/04/1981,Espírito Santo,8462.9,Ensino Médio,1,Solteiro,Saúde
24,15/08/1999,Roraima,4381.87,Ensino Médio,1,Casado,Tecnologia
29,20/01/1995,Pará,7247.54,Ensino Superior,0,Solteiro,Comércio
31,28/09/1992,Pará,5056.71,Ensino Médio,3,Casado,Indústria
28,26/03/1996,Sergipe,8054.44,Ensino Médio,1,Casado,Tecnologia
19,29/05/2004,Amazonas,4884.96,Ensino Fundamental,3,Solteiro,Tecnologia
41,15/08/1982,Sergipe,7862.82,Ensino Médio,0,Casado,Indústria
65,22/07/1958,Distrito Federal,10491.22,Ensino Médio,0,Casado,Indústria
32,11/07/1991,Minas Gerais,3945.04,Ensino Fundamental,1,Casado,Comércio
27,25/01/1997,Espírito Santo,4801.81,Pós-graduação,2,Solteiro,Educação
53,03/11/1970,Maranhão,3451.63,Ensino Fundamental,0,Casado,Indústria
32,13/04/1991,Mato Grosso,7264.74,Ensino Médio,0,Casado,Saúde
24,26/05/1999,Mato Grosso do Sul,5780.14,Pós-graduação,0,Casado,Saúde
66,29/08/1957,Santa Catarina,14626.8,Ensino Superior,2,Casado,Educação
22,30/07/2001,Piauí,6243.25,Ensino Médio,2,Solteiro,Comércio
43,18/02/1981,Amazonas,9115.54,Pós-graduação,0,Divorciado,Comércio
60,26/08/1963,Mato Grosso do Sul,12048.86,Ensino Superior,0,Divorciado,Saúde
47,25/04/1976,Roraima,6575.4,Ensino Médio,4,Solteiro,Educação
62,03/07/1961,Santa Catarina,6388.77,Ensino Superior,1,Solteiro,Educação
65,05/04/1959,Amazonas,10365.41,Ensino Médio,3,Solteiro,Tecnologia
52,20/06/1971,São Paulo,6561.38,Ensino Médio,0,Solteiro,Comércio
50,10/05/1973,Espírito Santo,8168.96,Ensino Superior,1,Solteiro,Tecnologia
20,21/11/2003,Espírito Santo,5972.07,Ensino Médio,2,Casado,Indústria
21,10/12/2002,Rio Grande do Norte,6636.67,Ensino Médio,0,Casado,Saúde
37,23/07/1986,Goiás,10883.78,Ensino Superior,0,Casado,Tecnologia
21,13/09/2002,Espírito Santo,4982.21,Ensino Superior,1,Solteiro,Comércio
18,24/04/2005,Piauí,5945.85,Ensino Médio,3,Solteiro,Tecnologia
39,19/08/1984,Tocantins,3178.5,Ensino Fundamental,3,Divorciado,Indústria
44,08/06/1979,Goiás,4854.55,Ensino Superior,3,Casado,Educação
51,28/10/1972,Goiás,8106.81,Ensino Médio,2,Solteiro,Educação
29,26/10/1994,Amazonas,6512.89,Ensino Médio,2,Solteiro,Saúde
57,17/07/1966,Distrito Federal,6592.25,Ensino Médio,2,Casado,Saúde
41,01/12/1982,Piauí,2987.32,Ensino Fundamental,0,Solteiro,Comércio
25,21/04/1998,Rio Grande do Norte,2769.53,Ensino Fundamental,0,Solteiro,Saúde
43,17/04/1980,Mato Grosso do Sul,3683.02,Ensino Fundamental,0,Divorciado,Comércio
27,10/05/1996,Espírito Santo,8533.5,Ensino Médio,2,Casado,Tecnologia
29,29/08/1994,São Paulo,5996.54,Ensino Médio,0,Casado,Tecnologia
50,03/12/1973,Ceará,5824.61,Ensino Médio,1,Casado,Educação
45,31/01/1979,Mato Grosso do Sul,3545.17,Ensino Médio,2,Casado,Indústria
19,21/05/2004,Acre,9463.55,Ensino Superior,4,Divorciado,Saúde
49,25/10/1974,Amapá,10341.4,Ensino Médio,1,Casado,Educação
70,29/08/1953,Rio de Janeiro,23281.4,Pós-graduação,4,Casado,Saúde
44,18/04/1979,Espírito Santo,4802.61,Ensino Fundamental,0,Casado,Saúde
58,14/04/1965,Ceará,5596.07,Ensino Médio,1,Solteiro,Indústria
50,12/01/1974,São Paulo,7623.72,Ensino Médio,1,Casado,Saúde
44,09/03/1980,Maranhão,2503.29,Ensino Fundamental,0,Casado,Saúde
24,23/11/1999,Maranhão,7742.77,Ensino Superior,1,Solteiro,Comércio
25,13/07/1998,Amapá,4557.18,Ensino Médio,4,Casado,Comércio
63,27/05/1960,Goiás,18607.21,Ensino Superior,3,Casado,Indústria
66,30/03/1958,Distrito Federal,2346.2,Ensino Médio,1,Solteiro,Comércio
61,10/03/1963,Alagoas,12317.29,Ensino Médio,3,Casado,Tecnologia
63,05/12/1960,Pernambuco,8263.06,Ensino Médio,1,Solteiro,Comércio
51,07/12/1972,Espírito Santo,10856.4,Ensino Médio,0,Casado,Indústria
37,27/05/1986,Pará,7546.04,Ensino Médio,1,Solteiro,Indústria
28,07/06/1995,Rio de Janeiro,6080.55,Ensino Médio,1,Casado,Comércio
42,17/01/1982,Distrito Federal,13068.83,Ensino Superior,2,Casado,Educação
45,15/11/1978,Mato Grosso do Sul,9938.69,Ensino Médio,1,Casado,Indústria
22,30/11/2001,Acre,5423.75,Ensino Médio,0,Solteiro,Educação
50,27/04/1973,Tocantins,4175.84,Ensino Médio,1,Casado,Comércio
64,19/03/1960,Roraima,11191.9,Ensino Superior,0,Casado,Indústria
40,08/04/1984,Rio de Janeiro,9568.16,Ensino Superior,0,Casado,Comércio
19,30/10/2004,Santa Catarina,7129.81,Ensino Médio,2,Casado,Saúde
27,18/01/1997,Amapá,1708.05,Ensino Fundamental,1,Solteiro,Comércio
50,22/11/1973,Mato Grosso do Sul,5992.79,Ensino Médio,1,Solteiro,Tecnologia
44,09/08/1979,Mato Grosso do Sul,4781.54,Ensino Fundamental,2,Solteiro,Tecnologia
24,12/10/1999,Espírito Santo,4064.88,Ensino Superior,0,Divorciado,Educação
21,26/01/2003,Piauí,2341.22,Ensino Médio,0,Solteiro,Educação
37,01/12/1986,Rondônia,5397.82,Ensino Médio,1,Casado,Educação
25,01/09/1998,Paraná,5340.89,Ensino Médio,1,Casado,Educação
38,05/05/1985,Mato Grosso do Sul,8163.2,Ensino Médio,0,Casado,Tecnologia
19,31/01/2005,Maranhão,3835.9,Ensino Médio,0,Casado,Saúde
63,05/09/1960,Distrito Federal,13063.06,Ensino Médio,1,Solteiro,Indústria
24,13/12/1999,Acre,3829.22,Ensino Médio,0,Casado,Saúde
31,06/09/1992,Tocantins,5861.07,Ensino Médio,0,Casado,Educação
18,31/10/2005,Santa Catarina,6059.14,Ensino Médio,0,Casado,Indústria
40,11/02/1984,Acre,10275.68,Ensino Médio,1,Solteiro,Tecnologia
51,19/08/1972,Piauí,10704.28,Ensino Superior,2,Casado,Saúde
39,14/01/1985,Espírito Santo,6824.88,Ensino Médio,3,Casado,Saúde
29,24/11/1994,Goiás,6939.29,Ensino Médio,3,Casado,Educação
39,25/07/1984,Mato Grosso do Sul,5287.91,Ensino Médio,1,Casado,Tecnologia
40,27/03/1984,Rio Grande do Norte,4058.16,Ensino Médio,0,Casado,Educação
31,01/04/1993,Paraná,8663.74,Ensino Médio,1,Solteiro,Tecnologia
42,07/03/1982,Ceará,6753.59,Ensino Superior,0,Casado,Saúde
48,10/10/1975,Pernambuco,11088.14,Ensino Superior,1,Casado,Tecnologia
26,09/02/1998,Goiás,4407.99,Ensino Superior,1,Casado,Educação
55,01/09/1968,Paraná,16235.65,Pós-graduação,1,Solteiro,Tecnologia
42,21/10/1981,Distrito Federal,9673.21,Ensino Médio,0,Casado,Educação
54,27/04/1969,Paraná,8742.34,Ensino Fundamental,0,Casado,Saúde
27,23/02/1997,Rio de Janeiro,5064.13,Ensino Médio,1,Casado,Educação
18,14/10/2005,Sergipe,2801.11,Ensino Médio,5,Divorciado,Comércio
87,04/11/1936,Sergipe,8088.15,Ensino Superior,0,Solteiro,Indústria
44,19/10/1979,Acre,9669.87,Ensino Superior,1,Divorciado,Educação
29,24/01/1995,Pernambuco,4053.95,Ensino Fundamental,4,Solteiro,Comércio
60,13/04/1963,Pará,13248.74,Ensino Superior,1,Casado,Comércio
48,24/05/1975,Piauí,3178.75,Ensino Fundamental,2,Casado,Saúde
25,08/05/1998,Distrito Federal,9033.16,Ensino Superior,1,Casado,Tecnologia
24,12/02/2000,Acre,2945.22,Ensino Médio,0,Solteiro,Saúde
32,08/05/1991,Maranhão,4557.54,Ensino Fundamental,1,Solteiro,Saúde
43,30/05/1980,Rondônia,5765.09,Ensino Fundamental,1,Solteiro,Comércio
44,11/03/1980,Roraima,5279.19,Ensino Médio,0,Casado,Saúde
23,02/11/2000,Espírito Santo,3869.92,Ensino Fundamental,1,Divorciado,Indústria
33,30/06/1990,Espírito Santo,8650.97,Ensino Médio,2,Solteiro,Tecnologia
35,06/10/1988,Roraima,4550.91,Ensino Médio,3,Solteiro,Comércio
57,25/02/1967,Rio Grande do Norte,12768.96,Ensino Médio,1,Casado,Tecnologia
55,28/08/1968,Piauí,5385.96,Ensino Médio,0,Casado,Comércio
65,15/08/1958,Amazonas,16198.32,Ensino Superior,1,Solteiro,Tecnologia
19,21/02/2005,Espírito Santo,6624.1,Pós-graduação,0,Casado,Indústria
62,15/07/1961,Mato Grosso,6653.92,Ensino Médio,0,Casado,Comércio
20,26/11/2003,Santa Catarina,5470.46,Ensino Médio,5,Divorciado,Indústria
52,28/01/1972,Roraima,6954.6,Ensino Médio,0,Casado,Saúde
42,05/03/1982,Goiás,5305.46,Ensino Médio,1,Casado,Indústria
30,27/06/1993,Paraná,6309.02,Ensino Médio,3,Casado,Indústria
83,08/09/1940,Maranhão,6796.25,Ensino Médio,2,Casado,Comércio
55,05/12/1968,Amazonas,9978.2,Ensino Fundamental,1,Solteiro,Tecnologia
26,12/12/1997,Minas Gerais,2609.92,Ensino Médio,1,Casado,Comércio
32,06/01/1992,Piauí,7138.07,Ensino Médio,0,Solteiro,Tecnologia
32,13/12/1991,Rio Grande do Sul,3164.98,Ensino Médio,1,Solteiro,Indústria
30,30/07/1993,Goiás,9358.27,Ensino Superior,3,Casado,Indústria
48,23/05/1975,Bahia,12759.78,Ensino Médio,0,Casado,Tecnologia
24,24/07/1999,Ceará,6095.16,Ensino Médio,1,Casado,Comércio
44,14/07/1979,Piauí,6423.84,Ensino Médio,0,Casado,Saúde
45,07/10/1978,Pará,21020.33,Pós-graduação,2,Casado,Tecnologia
44,07/03/1980,Amapá,11095.03,Ensino Superior,0,Casado,Indústria
37,05/07/1986,Mato Grosso,9648.76,Ensino Médio,1,Casado,Tecnologia
41,26/07/1982,Rio Grande do Sul,14663.63,Ensino Superior,1,Casado,Comércio
38,16/08/1985,Ceará,10447.84,Ensino Superior,3,Divorciado,Indústria
63,25/04/1960,Distrito Federal,5061.21,Ensino Médio,1,Casado,Educação
41,18/12/1982,Amapá,4061.8,Ensino Fundamental,2,Solteiro,Indústria
59,21/07/1964,Distrito Federal,9614.91,Ensino Médio,0,Solteiro,Saúde
22,18/09/2001,Distrito Federal,4906.95,Ensino Médio,3,Solteiro,Tecnologia
22,04/09/2001,Ceará,2631.24,Ensino Fundamental,1,Solteiro,Saúde
42,23/09/1981,Amapá,7479.51,Ensino Médio,1,Casado,Comércio
41,22/11/1982,Sergipe,6865.56,Ensino Médio,3,Casado,Saúde
22,19/03/2002,Santa Catarina,7598.7,Ensino Médio,0,Solteiro,Tecnologia
24,18/03/2000,Mato Grosso do Sul,8239.33,Ensino Superior,1,Casado,Saúde
58,21/04/1965,Rondônia,7773.21,Ensino Médio,2,Solteiro,Educação
63,15/09/1960,Minas Gerais,10906.11,Pós-graduação,2,Casado,Indústria
36,01/03/1988,Pará,5835.59,Ensino Superior,1,Casado,Tecnologia
64,23/12/1959,Roraima,2957.2,Ensino Fundamental,3,Solteiro,Comércio
25,02/04/1999,Espírito Santo,5766.45,Ensino Superior,0,Casado,Comércio
47,27/05/1976,Paraíba,4889.36,Ensino Médio,0,Solteiro,Educação
69,18/06/1954,Ceará,5666.32,Ensino Médio,0,Solteiro,Tecnologia
24,14/09/1999,Distrito Federal,4513.32,Ensino Médio,1,Casado,Tecnologia
44,25/02/1980,Bahia,4905.97,Ensino Médio,3,Casado,Saúde
51,04/12/1972,Tocantins,3990.72,Ensino Médio,1,Casado,Comércio
25,18/06/1998,Rio Grande do Norte,3293.54,Ensino Fundamental,3,Casado,Comércio
21,09/04/2003,Pernambuco,3627.91,Ensino Médio,1,Casado,Indústria
23,29/01/2001,Roraima,4109.19,Ensino Médio,2,Casado,Tecnologia
54,01/01/1970,Pernambuco,8314.84,Ensino Médio,1,Casado,Educação
55,07/12/1968,Paraíba,10495.51,Ensino Médio,2,Casado,Indústria
46,18/01/1978,São Paulo,8254.6,Ensino Médio,1,Casado,Indústria
44,14/09/1979,Rio de Janeiro,9045.84,Ensino Superior,0,Casado,Comércio
36,24/09/1987,Paraná,6885.48,Ensino Médio,0,Casado,Comércio
50,23/05/1973,São Paulo,6489.4,Ensino Médio,0,Divorciado,Educação
76,22/11/1947,Amapá,5563.51,Ensino Médio,0,Casado,Educação
48,01/02/1976,Maranhão,5169.11,Ensino Médio,0,Casado,Indústria
31,06/12/1992,São Paulo,5184.55,Ensino Médio,0,Casado,Tecnologia
53,26/09/1970,Goiás,7669.62,Ensino Superior,0,Solteiro,Saúde
63,17/12/1960,Rio Grande do Sul,4976.91,Ensino Médio,1,Casado,Indústria
45,24/12/1978,Ceará,4128.54,Ensino Médio,0,Casado,Comércio
52,20/07/1971,Pernambuco,7964.17,Ensino Médio,2,Casado,Indústria
49,04/08/1974,Minas Gerais,5408.03,Ensino Superior,1,Casado,Indústria
20,10/01/2004,Pernambuco,4685.09,Ensino Médio,1,Casado,Tecnologia
34,15/03/1990,Mato Grosso,2918.52,Ensino Fundamental,0,Divorciado,Comércio
38,23/11/1985,Roraima,4934.28,Ensino Fundamental,1,Solteiro,Indústria
34,15/10/1989,Amapá,2762.31,Ensino Fundamental,1,Solteiro,Indústria
49,19/04/1974,Pará,4430.81,Ensino Fundamental,0,Solteiro,Educação
20,06/02/2004,Piauí,4680.76,Ensino Médio,3,Casado,Tecnologia
30,13/12/1993,Espírito Santo,4397.76,Ensino Superior,2,Solteiro,Comércio
31,28/08/1992,Amapá,8542.29,Ensino Superior,1,Casado,Comércio
41,19/10/1982,Espírito Santo,7864.99,Ensino Médio,1,Solteiro,Indústria
64,05/10/1959,Rio Grande do Sul,6560.85,Ensino Médio,4,Casado,Comércio
30,28/06/1993,Maranhão,4684.97,Ensino Superior,1,Casado,Educação
56,30/06/1967,Tocantins,6103.28,Ensino Médio,0,Casado,Educação
43,24/02/1981,São Paulo,4670.2,Ensino Fundamental,0,Casado,Comércio
65,05/08/1958,Santa Catarina,7778.58,Ensino Médio,1,Casado,Saúde
38,28/10/1985,Pará,5850.8,Ensino Médio,1,Solteiro,Comércio
25,15/10/1998,Paraná,5808.04,Ensino Médio,1,Casado,Tecnologia
64,15/10/1959,Pernambuco,7686.17,Ensino Superior,1,Divorciado,Comércio
59,24/08/1964,Distrito Federal,4895.57,Ensino Médio,0,Casado,Indústria
25,10/06/1998,Pará,3632.76,Ensino Médio,0,Casado,Indústria
27,18/03/1997,Maranhão,3782.16,Ensino Superior,2,Casado,Saúde
41,18/01/1983,Bahia,11629.67,Ensino Médio,0,Solteiro,Tecnologia
48,02/08/1975,Mato Grosso,6153.87,Ensino Superior,0,Casado,Tecnologia
20,19/09/2003,São Paulo,3242.01,Ensino Médio,2,Solteiro,Tecnologia
18,02/01/2006,Distrito Federal,8938.8,Ensino Superior,2,Casado,Indústria
56,01/05/1967,Roraima,7163.73,Ensino Superior,0,Solteiro,Tecnologia
27,06/11/1996,Acre,1671.32,Ensino Fundamental,3,Casado,Comércio
32,10/02/1992,Rio Grande do Norte,2643.39,Ensino Médio,0,Solteiro,Educação
46,07/05/1977,Amapá,4363.6,Ensino Superior,2,Casado,Educação
34,20/12/1989,Mato Grosso,5211.68,Ensino Médio,0,Casado,Comércio
21,23/12/2002,Rio de Janeiro,5978.27,Ensino Médio,3,Casado,Comércio
59,05/11/1964,Piauí,5965.13,Ensino Médio,1,Solteiro,Educação
29,13/01/1995,Distrito Federal,5834.5,Pós-graduação,0,Casado,Educação
47,11/05/1976,Santa Catarina,11175.03,Ensino Superior,5,Solteiro,Saúde
61,09/07/1962,Ceará,11349.53,Ensino Médio,0,Divorciado,Saúde
19,06/03/2005,Ceará,2972.37,Ensino Médio,3,Casado,Saúde
29,16/04/1994,Pernambuco,5809.92,Pós-graduação,4,Viúvo,Comércio
46,05/04/1978,Ceará,11398.3,Ensino Médio,1,Solteiro,Saúde
45,26/07/1978,Bahia,6562.49,Ensino Médio,2,Solteiro,Educação
26,24/12/1997,Alagoas,2915.87,Ensino Médio,1,Casado,Indústria
65,07/08/1958,Mato Grosso do Sul,13891.37,Ensino Superior,1,Divorciado,Saúde
22,07/01/2002,Rio Grande do Norte,3367.14,Ensino Superior,0,Solteiro,Comércio
46,06/07/1977,Piauí,9168.87,Ensino Médio,0,Solteiro,Indústria
30,15/10/1993,Minas Gerais,3818.06,Ensino Fundamental,3,Solteiro,Comércio
21,24/11/2002,Paraíba,3445.51,Ensino Fundamental,1,Casado,Educação
53,20/01/1971,Espírito Santo,2608.75,Ensino Fundamental,0,Viúvo,Indústria
49,19/01/1975,Amazonas,8664.11,Ensino Superior,0,Casado,Tecnologia
59,29/10/1964,Maranhão,8825.96,Ensino Médio,1,Divorciado,Indústria
61,04/12/1962,Maranhão,18031.7,Ensino Superior,1,Casado,Tecnologia
62,23/12/1961,Minas Gerais,14913.22,Ensino Médio,0,Solteiro,Indústria
42,15/03/1982,Roraima,15204.65,Ensino Superior,0,Solteiro,Saúde
55,08/06/1968,Goiás,11107.97,Ensino Médio,2,Viúvo,Tecnologia
29,17/04/1994,Mato Grosso,8594.98,Ensino Superior,0,Viúvo,Comércio
51,22/10/1972,Tocantins,6381.18,Ensino Médio,2,Divorciado,Educação
18,07/01/2006,Acre,2808.2,Ensino Fundamental,2,Solteiro,Comércio
51,27/04/1972,Mato Grosso,6094.36,Ensino Superior,2,Solteiro,Educação
21,13/04/2002,Roraima,7799.46,Ensino Superior,1,Solteiro,Indústria
44,14/08/1979,Distrito Federal,8803.02,Ensino Médio,2,Solteiro,Saúde
33,27/11/1990,Rio de Janeiro,5633.74,Ensino Médio,1,Casado,Educação
44,18/03/1980,Rio Grande do Sul,9209.4,Ensino Médio,0,Solteiro,Educação
59,28/05/1964,Goiás,15172.13,Ensino Superior,0,Solteiro,Saúde
44,03/08/1979,Mato Grosso do Sul,4140.36,Ensino Médio,1,Casado,Indústria
36,01/09/1987,Bahia,9108.45,Ensino Médio,1,Casado,Saúde
20,16/04/2003,Sergipe,4335.65,Ensino Superior,0,Casado,Indústria
40,23/10/1983,Mato Grosso,5079.37,Ensino Médio,2,Casado,Educação
23,28/05/2000,Maranhão,5132.77,Ensino Fundamental,5,Casado,Tecnologia
53,11/09/1970,Minas Gerais,5294.41,Ensino Médio,5,Casado,Indústria
23,20/10/2000,Espírito Santo,5277.16,Pós-graduação,0,Viúvo,Educação
28,29/12/1995,Mato Grosso do Sul,4987.91,Ensino Médio,2,Solteiro,Comércio
19,06/10/2004,Distrito Federal,3534.78,Ensino Fundamental,2,Casado,Indústria
31,13/12/1992,Roraima,6575.61,Ensino Superior,0,Casado,Tecnologia
40,16/03/1984,Amapá,8345.33,Ensino Médio,1,Solteiro,Saúde
44,28/11/1979,Rio Grande do Sul,7213.17,Ensino Médio,1,Casado,Saúde
87,28/12/1936,Paraíba,4055.69,Ensino Médio,0,Casado,Comércio
31,19/08/1992,Rondônia,3816.54,Ensino Fundamental,1,Casado,Saúde
28,13/11/1995,Tocantins,5194.09,Ensino Médio,1,Casado,Tecnologia
51,05/07/1972,Bahia,7592.18,Ensino Superior,1,Casado,Tecnologia
27,30/06/1996,São Paulo,10124.12,Ensino Superior,1,Casado,Saúde
21,09/06/2002,Espírito Santo,4532.91,Ensino Superior,1,Casado,Indústria
26,29/10/1997,São Paulo,2523.44,Ensino Fundamental,2,Solteiro,Comércio
24,20/12/1999,Pará,5159.06,Ensino Médio,1,Casado,Comércio
54,11/06/1969,Acre,6334.06,Ensino Médio,1,Casado,Educação
21,22/01/2003,Roraima,3924.39,Ensino Médio,2,Divorciado,Educação
25,28/02/1999,Piauí,9225.79,Ensino Superior,0,Solteiro,Saúde
49,04/12/1974,São Paulo,9990.29,Ensino Superior,4,Casado,Educação
41,10/08/1982,Paraíba,5710.09,Ensino Médio,4,Casado,Comércio
31,21/12/1992,Ceará,7657.78,Pós-graduação,1,Casado,Comércio
58,15/11/1965,Rio Grande do Sul,7850.57,Ensino Superior,1,Casado,Tecnologia
25,29/12/1998,Tocantins,8243.22,Ensino Superior,1,Casado,Comércio
26,10/12/1997,Bahia,5797.14,Ensino Médio,0,Casado,Tecnologia
38,31/01/1986,Mato Grosso,7430.74,Ensino Médio,0,Casado,Saúde
35,01/12/1988,Minas Gerais,5982.86,Ensino Superior,1,Casado,Comércio
25,23/01/1999,Tocantins,7272.18,Ensino Médio,0,Solteiro,Saúde
22,10/06/2001,Pernambuco,3724.19,Ensino Médio,0,Solteiro,Tecnologia
58,01/04/1966,Rondônia,23899.66,Ensino Superior,0,Solteiro,Tecnologia
36,30/04/1987,Goiás,5598.93,Ensino Médio,0,Casado,Comércio
64,18/10/1959,Alagoas,6583.53,Ensino Superior,1,Casado,Educação
23,04/11/2000,Piauí,5606.91,Ensino Superior,2,Casado,Educação
19,10/02/2005,Amapá,3504.15,Ensino Fundamental,2,Casado,Saúde
37,17/04/1986,Maranhão,5628.59,Ensino Médio,0,Solteiro,Comércio
48,23/04/1975,Piauí,3289.27,Ensino Médio,1,Casado,Educação
43,12/06/1980,Roraima,10577.44,Ensino Médio,3,Solteiro,Comércio
35,23/01/1989,Maranhão,5829.2,Ensino Médio,0,Solteiro,Educação
59,12/01/1965,Roraima,6225.88,Ensino Fundamental,0,Casado,Educação
71,10/10/1952,Rio de Janeiro,7239.42,Ensino Superior,0,Solteiro,Comércio
30,18/10/1993,Mato Grosso do Sul,8632.35,Ensino Superior,1,Casado,Educação
41,05/06/1982,Piauí,6274.73,Ensino Fundamental,0,Solteiro,Tecnologia
19,30/11/2004,Espírito Santo,2237.63,Ensino Médio,1,Casado,Educação
20,09/11/2003,Pará,7338.28,Ensino Médio,1,Solteiro,Tecnologia
